ShipId,TargetId,ShipName,BaseSize,Role,Required,Status,Rank,Score,Confidence,Warehouse,AssetId,RepositoryPath,Reasons
"SHIP-2287759F7AD8","tiedefender","TIE Defender","small","DialTexture",True,"review",1,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'TIE Defender Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-2287759F7AD8","tiedefender","TIE Defender","small","DialModel",False,"missing",,,,,,,
"SHIP-2287759F7AD8","tiedefender","TIE Defender","small","ShipScript",False,"missing",,,,,,,
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipModel",True,"review",1,100,"high","unified25","AST-05FAE6754363F472","assets/source/unified25/assets/ships-v2/small/tielnfighter/TIE_LN.obj","strong ship alias 'tielnfighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipModel",True,"review",2,95,"high","unified25","AST-0B6D6D62A77FB06E","assets/source/unified25/assets/ships-v2/small/modifiedtielnfighter/miningguildtie.obj","strong ship alias 'tielnfighter' in path; ships-v2 location; OBJ model"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",1,100,"high","unified25","AST-088458018B8CB1E7","assets/source/unified25/assets/ships-v2/small/modifiedtielnfighter/Textures/standard.png","strong ship alias 'tielnfighter' in path; ships-v2 location; generic ship texture"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",2,100,"high","unified25","AST-070433AB129F1331","assets/source/unified25/assets/ships-v2/small/tielnfighter/textures/Tie-Fighter-Blue2.jpg","strong ship alias 'tielnfighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",3,100,"high","unified25","AST-8975CDD3CEFDA2D7","assets/source/unified25/assets/ships-v2/small/tielnfighter/textures/Tie-Fighter-Grey2.jpg","strong ship alias 'tielnfighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",4,100,"high","unified25","AST-2CBF88D63AE7BAA8","assets/source/unified25/assets/ships-v2/small/tielnfighter/textures/Tie-Fighter-Inferno2.jpg","strong ship alias 'tielnfighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",5,100,"high","unified25","AST-B6B8E46A10744708","assets/source/unified25/assets/ships-v2/small/tielnfighter/textures/Tie-Fighter-Rebel.jpg","strong ship alias 'tielnfighter' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",6,66,"medium","legacy1e","AST-C9CF689EA37A880F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__0007b1a704707540.png","legacy object context '""Dark Curse""' via DiffuseURL"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",7,66,"medium","legacy1e","AST-7D3E1AD300A0853C","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__0017793c0f2027cf.png","legacy object context 'Captain Rex' via DiffuseURL"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipTexture",True,"review",8,66,"medium","legacy1e","AST-7810D67B19270395","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__18bbda2defef0191.png","legacy object context '""Wampa""' via DiffuseURL"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","DialTexture",True,"review",1,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'TIE Fighter Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","DialTexture",True,"review",2,82,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'TIE Fighter Rebel Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","DialModel",False,"missing",,,,,,,
"SHIP-346E9CB0AAE8","tiefighter","TIE Fighter","small","ShipScript",False,"missing",,,,,,,
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipModel",True,"review",1,100,"high","unified25","AST-A1A83EBD8CA54AC2","assets/source/unified25/assets/ships-v2/small/tieininterceptor/tieinterceptor.obj","strong ship alias 'tieininterceptor' in exact path segment; ships-v2 location; OBJ model"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipModel",True,"review",2,100,"high","unified25","AST-B548DB03FF5E2215","assets/source/unified25/assets/ships/Small/EMP_tieinterceptor/tieinterceptor.obj","strong ship alias 'tie interceptor' in exact path segment; ships location; OBJ model"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipModel",True,"review",3,55,"low","unified25","AST-6D330C84D7548093","assets/source/unified25/assets/ships-v2/small/m3ainterceptor/m3a.obj","weak ship alias 'interceptor' in path; ships-v2 location; OBJ model"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipModel",True,"review",4,55,"low","unified25","AST-925D5C0C1B10A6DE","assets/source/unified25/assets/ships-v2/small/tiebainterceptor/TieBa.obj","weak ship alias 'interceptor' in path; ships-v2 location; OBJ model"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipModel",True,"review",5,55,"low","unified25","AST-1BCE7F19C01B853A","assets/source/unified25/assets/ships-v2/small/tiebainterceptor/TieBaron.obj","weak ship alias 'interceptor' in path; ships-v2 location; OBJ model"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipModel",True,"review",6,55,"low","unified25","AST-2642883FBEE85D32","assets/source/unified25/assets/ships-v2/small/tiewiwhispermodifiedinterceptor/TIE_Wi.obj","weak ship alias 'interceptor' in path; ships-v2 location; OBJ model"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipModel",True,"review",7,55,"low","unified25","AST-CD5591CA0F13E433","assets/source/unified25/assets/ships-v2/small/tiewiwhispermodifiedinterceptor/TIE_Wiv2.obj","weak ship alias 'interceptor' in path; ships-v2 location; OBJ model"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",1,100,"high","unified25","AST-EA10A96400224D89","assets/source/unified25/assets/ships-v2/small/tieininterceptor/textures/tieininterceptorblue.jpg","strong ship alias 'tieininterceptor' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",2,100,"high","unified25","AST-376EBF0B0E84F2B5","assets/source/unified25/assets/ships-v2/small/tieininterceptor/textures/tieininterceptorgrey.jpg","strong ship alias 'tieininterceptor' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",3,100,"high","unified25","AST-A1C51CF3286A3C3F","assets/source/unified25/assets/ships-v2/small/tieininterceptor/textures/tieininterceptorred.jpg","strong ship alias 'tieininterceptor' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",4,100,"high","unified25","AST-1CC046A865A7CB99","assets/source/unified25/assets/ships-v2/small/tieininterceptor/textures/tieininterceptorss.jpg","strong ship alias 'tieininterceptor' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",5,100,"high","unified25","AST-2233C2B78170222A","assets/source/unified25/assets/ships-v2/small/tieininterceptor/textures/tieinterceptor181.jpg","strong ship alias 'tieininterceptor' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",6,66,"medium","legacy1e","AST-E845FC89327297F6","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__127e54346516b174.jpg","legacy object context 'Kir Kanos' via DiffuseURL"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",7,66,"medium","legacy1e","AST-819F67CEFA4C04CB","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__26d4850cfab22457.jpg","legacy object context 'Alpha Squadron Pilot' via DiffuseURL"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipTexture",True,"review",8,66,"medium","legacy1e","AST-832272604B818B7F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__4f66f6d07f8b35fe.jpg","legacy object context 'Tetran Cowall' via DiffuseURL"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","DialTexture",True,"review",1,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'TIE Interceptor Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","DialTexture",True,"review",2,60,"medium","legacy1e","AST-AC657EB7CC12A19F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5bfdd3bd31885a3e.jpg","legacy object context 'M3-A Interceptor Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","DialModel",False,"missing",,,,,,,
"SHIP-16E9397D0581","tieinterceptor","TIE Interceptor","small","ShipScript",False,"missing",,,,,,,
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipModel",True,"review",1,100,"high","unified25","AST-3D7700BEDB8E0DB5","assets/source/unified25/assets/ships-v2/small/tiephphantom/Tie Phantom.obj","strong ship alias 'tiephphantom' in exact path segment; ships-v2 location; OBJ model"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipModel",True,"review",2,100,"high","unified25","AST-3A4DF37D4B9DABA7","assets/source/unified25/assets/ships/Small/EMP_tiephantom/tiephantom.obj","strong ship alias 'tie phantom' in exact path segment; ships location; OBJ model"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",1,100,"high","unified25","AST-EF0E59264052803F","assets/source/unified25/assets/ships-v2/small/tiephphantom/textures/tiephphantomblue.jpg","strong ship alias 'tiephphantom' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",2,100,"high","unified25","AST-56534E0D0DB8C62B","assets/source/unified25/assets/ships-v2/small/tiephphantom/textures/tiephphantomgrey.jpg","strong ship alias 'tiephphantom' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",3,100,"high","unified25","AST-94CB59B4225D0967","assets/source/unified25/assets/ships-v2/small/tiephphantom/textures/tiephphantomsigma.jpg","strong ship alias 'tiephphantom' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",4,100,"high","unified25","AST-D0EA161052CA7369","assets/source/unified25/assets/ships-v2/small/tiephphantom/textures/tiephphantomwhite.jpg","strong ship alias 'tiephphantom' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",5,66,"medium","legacy1e","AST-184F54CCEFF55E33","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__0d8c2cd2b70ca7d6.jpg","legacy object context '""Echo""' via DiffuseURL"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",6,66,"medium","legacy1e","AST-A616DF171171B599","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__169e63ff8b62eb88.jpg","legacy object context 'Shadow Squadron Pilot' via DiffuseURL"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",7,66,"medium","legacy1e","AST-8262741C8D683CC1","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__1ea8b35fc299dd61.jpg","legacy object context '""Whisper""' via DiffuseURL"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipTexture",True,"review",8,66,"medium","legacy1e","AST-91AF1DEB21BCB10A","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__76af76791301c82f.jpg","legacy object context 'Sigma Squadron Pilot' via DiffuseURL"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","DialTexture",True,"review",1,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'TIE Phantom Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","DialModel",False,"missing",,,,,,,
"SHIP-FC26D92DD4BF","tiephantom","TIE Phantom","small","ShipScript",False,"missing",,,,,,,
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipModel",True,"review",1,100,"high","unified25","AST-A6DDE4C5E92CDEA1","assets/source/unified25/assets/ships-v2/medium/tiecapunisher/TiePunisher.obj","strong ship alias 'tiecapunisher' in exact path segment; ships-v2 location; OBJ model"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipModel",True,"review",2,100,"high","unified25","AST-69EE5A43489F1D85","assets/source/unified25/assets/ships/Medium/EMP_tiepunisher/tiepunisher.obj","strong ship alias 'tie punisher' in exact path segment; ships location; OBJ model"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",1,100,"high","unified25","AST-893996346E366A4C","assets/source/unified25/assets/ships-v2/medium/tiecapunisher/textures/tiecapunisherblue.jpg","strong ship alias 'tiecapunisher' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",2,100,"high","unified25","AST-F998823017010FC6","assets/source/unified25/assets/ships-v2/medium/tiecapunisher/textures/tiecapunishergrey.jpg","strong ship alias 'tiecapunisher' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",3,66,"medium","legacy1e","AST-90FD0775E08AC595","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__087c5068aeefcd44.jpg","legacy object context 'Black Eight Squadron Pilot' via DiffuseURL"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",4,66,"medium","legacy1e","AST-FF847B440D9AA68C","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__1786b38448ff15bc.jpg","legacy object context '""Deathrain""' via DiffuseURL"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",5,66,"medium","legacy1e","AST-3CF16EA7BAE17E65","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2a09386f0ae85856.jpg","legacy object context 'Cutlass Squadron Pilot' via DiffuseURL"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",6,66,"medium","legacy1e","AST-0984543EA367BD1E","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a9a2dd9dc6870c66.jpg","legacy object context '""Redline""' via DiffuseURL"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",7,38,"low","unified25","AST-587E11632BC03CFE","assets/source/unified25/assets/ships-v2/huge/croccruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipTexture",True,"review",8,38,"low","unified25","AST-186FA3DAA94B0FCD","assets/source/unified25/assets/ships-v2/huge/gozanticlasscruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","DialTexture",True,"review",1,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'TIE Punisher Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","DialModel",False,"missing",,,,,,,
"SHIP-D157360E17DF","tiepunisher","TIE Punisher","small","ShipScript",False,"missing",,,,,,,
"SHIP-43ADAF676DEB","tiesilencer","TIE Silencer","small","ShipModel",True,"review",1,100,"high","unified25","AST-C2602B1E36AE402C","assets/source/unified25/assets/ships-v2/small/tievnsilencer/Tie_VN.obj","strong ship alias 'tievnsilencer' in exact path segment; ships-v2 location; OBJ model"
